Column1,date,client_id,province,incident_type,status
INC616808,2025/06/13,CL1261,Free State,Assault,escalated
INC616809,2025/09/14,CL1071,Gauteng,Accident,escalated
INC616810,2025/06/17,CL1108,KwaZulu-Natal,Vandalism,resolved
INC616811,2025/06/29,CL1079,Gauteng,Accident,resolved
INC616812,2025/04/17,CL1272,Free State,Assault,reported
INC616813,2025/04/15,CL1325,North West,Protest,resolved
INC616814,2025/07/07,CL1259,Free State,Protest,in_progress
INC616815,2025/05/18,CL1366,Mpumalanga,VIP Threat,in_progress
INC616816,2025/09/07,CL1072,Gauteng,Alarm Trigger,resolved
INC616817,2025/06/04,CL1182,Western Cape,Trespass,reported
INC616818,2025/04/28,CL1357,Mpumalanga,Assault,escalated
INC616819,2025/07/15,CL1347,North West,Trespass,escalated
INC616820,2025/04/12,CL1306,North West,Accident,resolved
INC616821,2025/04/24,CL1026,Gauteng,Alarm Trigger,escalated
INC616822,2025/07/13,CL1131,KwaZulu-Natal,Protest,reported
INC616823,2025/06/09,CL1251,Free State,Trespass,resolved
INC616824,2025/07/21,CL1340,North West,Suspicious Vehicle,escalated
INC616825,2025/04/11,CL1297,Free State,Trespass,in_progress
INC616826,2025/05/14,CL1138,KwaZulu-Natal,Protest,in_progress
INC616827,2025/07/13,CL1068,Gauteng,Theft,resolved
INC616828,2025/09/01,CL1309,North West,Vandalism,reported
INC616829,2025/04/20,CL1088,Gauteng,Accident,resolved
INC616830,2025/08/19,CL1258,Free State,VIP Threat,in_progress
INC616831,2025/08/17,CL1340,North West,Theft,reported
INC616832,2025/09/30,CL1226,Limpopo,Assault,escalated
INC616833,2025/04/19,CL1316,North West,Accident,escalated
INC616834,2025/04/13,CL1305,North West,Hijacking,resolved
INC616835,2025/09/05,CL1054,Gauteng,Alarm Trigger,escalated
INC616836,2025/09/24,CL1170,Western Cape,Assault,resolved
INC616837,2025/06/14,CL1315,North West,Protest,in_progress
INC616838,2025/09/19,CL1315,North West,Accident,resolved
INC616839,2025/09/11,CL1348,North West,Protest,in_progress
INC616840,2025/09/17,CL1233,Limpopo,Accident,reported
INC616841,2025/09/30,CL1273,Free State,Accident,escalated
INC616842,2025/04/20,CL1093,Gauteng,Alarm Trigger,in_progress
INC616843,2025/07/09,CL1235,Limpopo,Suspicious Vehicle,escalated
INC616844,2025/08/05,CL1385,Mpumalanga,VIP Threat,resolved
INC616845,2025/05/15,CL1011,Gauteng,Suspicious Vehicle,escalated
INC616846,2025/06/20,CL1137,KwaZulu-Natal,Theft,in_progress
INC616847,2025/05/14,CL1113,KwaZulu-Natal,Trespass,reported
INC616848,2025/09/26,CL1075,Gauteng,Hijacking,resolved
INC616849,2025/07/28,CL1371,Mpumalanga,Alarm Trigger,escalated
INC616850,2025/04/22,CL1005,Gauteng,Alarm Trigger,reported
INC616851,2025/09/05,CL1347,North West,Theft,reported
INC616852,2025/04/20,CL1235,Limpopo,Suspicious Vehicle,resolved
INC616853,2025/06/08,CL1369,Mpumalanga,Theft,escalated
INC616854,2025/05/09,CL1335,North West,Hijacking,in_progress
INC616855,2025/09/11,CL1063,Gauteng,Theft,escalated
INC616856,2025/05/21,CL1093,Gauteng,Assault,in_progress
INC616857,2025/05/29,CL1376,Mpumalanga,VIP Threat,in_progress
INC616858,2025/06/22,CL1069,Gauteng,Vandalism,resolved
INC616859,2025/09/12,CL1354,Mpumalanga,VIP Threat,reported
INC616860,2025/08/29,CL1372,Mpumalanga,Accident,resolved
INC616861,2025/07/11,CL1396,Mpumalanga,Alarm Trigger,escalated
INC616862,2025/04/21,CL1034,Gauteng,Assault,in_progress
INC616863,2025/04/14,CL1137,KwaZulu-Natal,Suspicious Vehicle,in_progress
INC616864,2025/06/05,CL1048,Gauteng,Assault,resolved
INC616865,2025/09/01,CL1055,Gauteng,Trespass,escalated
INC616866,2025/06/29,CL1053,Gauteng,Suspicious Vehicle,in_progress
INC616867,2025/09/22,CL1071,Gauteng,VIP Threat,resolved
INC616868,2025/07/10,CL1325,North West,Vandalism,in_progress
INC616869,2025/08/27,CL1165,Western Cape,Theft,escalated
INC616870,2025/05/26,CL1001,Gauteng,Assault,resolved
INC616871,2025/06/09,CL1346,North West,VIP Threat,resolved
INC616872,2025/09/15,CL1261,Free State,Alarm Trigger,reported
INC616873,2025/09/14,CL1054,Gauteng,Hijacking,resolved
INC616874,2025/06/01,CL1012,Gauteng,VIP Threat,reported
INC616875,2025/05/24,CL1335,North West,VIP Threat,resolved
INC616876,2025/04/19,CL1070,Gauteng,Trespass,in_progress
INC616877,2025/06/09,CL1359,Mpumalanga,VIP Threat,reported
INC616878,2025/09/12,CL1021,Gauteng,Alarm Trigger,resolved
INC616879,2025/05/22,CL1116,KwaZulu-Natal,Hijacking,in_progress
INC616880,2025/09/30,CL1191,Western Cape,Vandalism,escalated
INC616881,2025/09/22,CL1347,North West,Trespass,resolved
INC616882,2025/09/30,CL1013,Gauteng,Trespass,resolved
INC616883,2025/09/25,CL1018,Gauteng,Suspicious Vehicle,reported
INC616884,2025/09/08,CL1065,Gauteng,Theft,in_progress
INC616885,2025/07/14,CL1331,North West,Suspicious Vehicle,reported
INC616886,2025/09/07,CL1056,Gauteng,Alarm Trigger,in_progress
INC616887,2025/09/16,CL1185,Western Cape,Vandalism,escalated
INC616888,2025/04/28,CL1258,Free State,Trespass,resolved
INC616889,2025/09/20,CL1349,North West,Suspicious Vehicle,reported
INC616890,2025/07/16,CL1299,Free State,Protest,escalated
INC616891,2025/04/28,CL1058,Gauteng,Hijacking,in_progress
INC616892,2025/08/19,CL1252,Free State,Vandalism,in_progress
INC616893,2025/09/04,CL1100,KwaZulu-Natal,Accident,resolved
INC616894,2025/09/14,CL1304,North West,Alarm Trigger,escalated
INC616895,2025/06/06,CL1040,Gauteng,Assault,resolved
INC616896,2025/04/21,CL1150,Western Cape,Protest,escalated
INC616897,2025/09/09,CL1049,Gauteng,VIP Threat,in_progress
INC616898,2025/08/11,CL1251,Free State,Alarm Trigger,reported
INC616899,2025/08/15,CL1350,Mpumalanga,Protest,escalated
INC616900,2025/07/13,CL1083,Gauteng,VIP Threat,in_progress
INC616901,2025/09/15,CL1141,KwaZulu-Natal,Accident,reported
INC616902,2025/07/26,CL1072,Gauteng,VIP Threat,resolved
INC616903,2025/09/26,CL1152,Western Cape,Protest,in_progress
INC616904,2025/05/09,CL1387,Mpumalanga,Vandalism,reported
INC616905,2025/05/08,CL1241,Limpopo,Assault,reported
INC616906,2025/05/06,CL1105,KwaZulu-Natal,Protest,reported
INC616907,2025/09/05,CL1246,Limpopo,Suspicious Vehicle,escalated
INC616908,2025/09/06,CL1019,Gauteng,Hijacking,in_progress
INC616909,2025/08/22,CL1083,Gauteng,Alarm Trigger,reported
INC616910,2025/04/09,CL1214,Limpopo,Alarm Trigger,in_progress
INC616911,2025/05/22,CL1212,Limpopo,Alarm Trigger,in_progress
INC616912,2025/06/08,CL1115,KwaZulu-Natal,Assault,escalated
INC616913,2025/08/04,CL1149,KwaZulu-Natal,Theft,in_progress
INC616914,2025/09/07,CL1163,Western Cape,Suspicious Vehicle,escalated
INC616915,2025/08/28,CL1106,KwaZulu-Natal,Vandalism,resolved
INC616916,2025/04/14,CL1182,Western Cape,Vandalism,escalated
INC616917,2025/04/22,CL1068,Gauteng,Theft,escalated
INC616918,2025/08/13,CL1140,KwaZulu-Natal,VIP Threat,reported
INC616919,2025/04/11,CL1110,KwaZulu-Natal,Vandalism,resolved
INC616920,2025/07/01,CL1369,Mpumalanga,Hijacking,escalated
INC616921,2025/07/15,CL1269,Free State,Suspicious Vehicle,resolved
INC616922,2025/05/05,CL1206,Limpopo,Alarm Trigger,reported
INC616923,2025/08/18,CL1338,North West,Suspicious Vehicle,escalated
INC616924,2025/09/14,CL1350,Mpumalanga,Alarm Trigger,resolved
INC616925,2025/08/17,CL1366,Mpumalanga,Suspicious Vehicle,reported
INC616926,2025/04/23,CL1278,Free State,Theft,reported
INC616927,2025/05/24,CL1129,KwaZulu-Natal,Assault,escalated
INC616928,2025/05/05,CL1060,Gauteng,Suspicious Vehicle,reported
INC616929,2025/06/05,CL1359,Mpumalanga,Protest,escalated
INC616930,2025/08/20,CL1011,Gauteng,Suspicious Vehicle,resolved
INC616931,2025/09/23,CL1310,North West,Protest,resolved
INC616932,2025/07/22,CL1296,Free State,Accident,reported
INC616933,2025/06/30,CL1337,North West,Hijacking,escalated
INC616934,2025/08/29,CL1143,KwaZulu-Natal,Alarm Trigger,in_progress
INC616935,2025/05/17,CL1131,KwaZulu-Natal,Alarm Trigger,in_progress
INC616936,2025/07/31,CL1299,Free State,Accident,in_progress
INC616937,2025/05/06,CL1240,Limpopo,Assault,escalated
INC616938,2025/04/11,CL1048,Gauteng,Protest,resolved
INC616939,2025/06/05,CL1200,Limpopo,Hijacking,in_progress
INC616940,2025/06/18,CL1014,Gauteng,Theft,resolved
INC616941,2025/07/14,CL1233,Limpopo,Trespass,resolved
INC616942,2025/08/22,CL1291,Free State,VIP Threat,resolved
INC616943,2025/05/19,CL1072,Gauteng,Trespass,escalated
INC616944,2025/06/16,CL1032,Gauteng,Accident,in_progress
INC616945,2025/08/29,CL1283,Free State,Accident,escalated
INC616946,2025/07/09,CL1096,Gauteng,Hijacking,in_progress
INC616947,2025/09/01,CL1167,Western Cape,Protest,in_progress
INC616948,2025/04/13,CL1002,Gauteng,Accident,resolved
INC616949,2025/09/24,CL1167,Western Cape,Accident,reported
INC616950,2025/07/11,CL1203,Limpopo,Vandalism,in_progress
INC616951,2025/06/05,CL1198,Western Cape,Alarm Trigger,reported
INC616952,2025/08/28,CL1091,Gauteng,Theft,resolved
INC616953,2025/04/10,CL1333,North West,Theft,reported
INC616954,2025/08/11,CL1014,Gauteng,VIP Threat,in_progress
INC616955,2025/08/30,CL1093,Gauteng,Trespass,in_progress
INC616956,2025/04/11,CL1398,Mpumalanga,Protest,in_progress
INC616957,2025/08/02,CL1102,KwaZulu-Natal,Vandalism,reported
INC616958,2025/06/26,CL1067,Gauteng,Assault,resolved
INC616959,2025/04/30,CL1188,Western Cape,VIP Threat,in_progress
INC616960,2025/08/04,CL1126,KwaZulu-Natal,Hijacking,resolved
INC616961,2025/08/13,CL1021,Gauteng,Suspicious Vehicle,resolved
INC616962,2025/08/04,CL1201,Limpopo,Theft,in_progress
INC616963,2025/08/16,CL1307,North West,Protest,reported
INC616964,2025/04/21,CL1218,Limpopo,Assault,reported
INC616965,2025/08/04,CL1128,KwaZulu-Natal,Accident,reported
INC616966,2025/08/24,CL1376,Mpumalanga,Protest,reported
INC616967,2025/04/06,CL1204,Limpopo,Accident,escalated
INC616968,2025/04/21,CL1363,Mpumalanga,Accident,reported
INC616969,2025/09/09,CL1058,Gauteng,Trespass,in_progress
INC616970,2025/06/24,CL1057,Gauteng,Protest,reported
INC616971,2025/08/07,CL1174,Western Cape,Protest,reported
INC616972,2025/08/11,CL1237,Limpopo,Suspicious Vehicle,resolved
INC616973,2025/09/19,CL1088,Gauteng,Trespass,in_progress
INC616974,2025/07/17,CL1352,Mpumalanga,Assault,resolved
INC616975,2025/06/01,CL1366,Mpumalanga,Suspicious Vehicle,resolved
INC616976,2025/05/23,CL1224,Limpopo,Theft,in_progress
INC616977,2025/06/16,CL1111,KwaZulu-Natal,Accident,resolved
INC616978,2025/04/20,CL1243,Limpopo,Theft,resolved
INC616979,2025/08/02,CL1303,North West,VIP Threat,resolved
INC616980,2025/08/12,CL1105,KwaZulu-Natal,Hijacking,resolved
INC616981,2025/05/07,CL1294,Free State,Vandalism,in_progress
INC616982,2025/07/17,CL1308,North West,Protest,escalated
INC616983,2025/08/26,CL1252,Free State,Vandalism,resolved
INC616984,2025/07/10,CL1284,Free State,Hijacking,reported
INC616985,2025/10/02,CL1069,Gauteng,VIP Threat,reported
INC616986,2025/05/15,CL1170,Western Cape,Hijacking,resolved
INC616987,2025/07/09,CL1087,Gauteng,Vandalism,resolved
INC616988,2025/06/19,CL1123,KwaZulu-Natal,Suspicious Vehicle,in_progress
INC616989,2025/09/02,CL1097,Gauteng,Suspicious Vehicle,reported
INC616990,2025/08/02,CL1333,North West,Trespass,in_progress
INC616991,2025/05/15,CL1383,Mpumalanga,Trespass,reported
INC616992,2025/07/27,CL1219,Limpopo,Trespass,escalated
INC616993,2025/09/16,CL1246,Limpopo,Trespass,reported
INC616994,2025/05/03,CL1319,North West,Accident,reported
INC616995,2025/09/04,CL1085,Gauteng,Trespass,escalated
INC616996,2025/10/02,CL1041,Gauteng,Accident,resolved
INC616997,2025/04/07,CL1225,Limpopo,Theft,escalated
INC616998,2025/07/02,CL1301,North West,Vandalism,resolved
INC616999,2025/06/21,CL1136,KwaZulu-Natal,Accident,reported
INC617000,2025/06/11,CL1390,Mpumalanga,Assault,escalated
INC617001,2025/05/19,CL1061,Gauteng,Accident,escalated
INC617002,2025/05/05,CL1045,Gauteng,Trespass,in_progress
INC617003,2025/04/22,CL1050,Gauteng,Accident,resolved
INC617004,2025/07/14,CL1225,Limpopo,Assault,escalated
INC617005,2025/05/17,CL1080,Gauteng,Hijacking,in_progress
INC617006,2025/05/30,CL1380,Mpumalanga,Vandalism,escalated
INC617007,2025/06/10,CL1349,North West,Trespass,escalated
INC617008,2025/07/12,CL1079,Gauteng,Accident,resolved
INC617009,2025/07/12,CL1077,Gauteng,Assault,reported
INC617010,2025/04/24,CL1004,Gauteng,Alarm Trigger,escalated
INC617011,2025/08/06,CL1290,Free State,Assault,reported
INC617012,2025/04/08,CL1171,Western Cape,Theft,escalated
INC617013,2025/09/26,CL1079,Gauteng,Accident,in_progress
INC617014,2025/07/26,CL1184,Western Cape,VIP Threat,resolved
INC617015,2025/09/26,CL1128,KwaZulu-Natal,Protest,reported
INC617016,2025/06/19,CL1188,Western Cape,Vandalism,escalated
INC617017,2025/04/30,CL1398,Mpumalanga,Assault,escalated
INC617018,2025/08/20,CL1365,Mpumalanga,Trespass,resolved
INC617019,2025/06/11,CL1398,Mpumalanga,Suspicious Vehicle,escalated
INC617020,2025/05/09,CL1083,Gauteng,Vandalism,resolved
INC617021,2025/04/11,CL1307,North West,Trespass,resolved
INC617022,2025/06/05,CL1016,Gauteng,Accident,in_progress
INC617023,2025/08/15,CL1390,Mpumalanga,Theft,reported
INC617024,2025/08/05,CL1257,Free State,Suspicious Vehicle,escalated
INC617025,2025/05/15,CL1111,KwaZulu-Natal,Theft,in_progress
INC617026,2025/05/06,CL1361,Mpumalanga,Protest,reported
INC617027,2025/07/04,CL1252,Free State,Suspicious Vehicle,reported
INC617028,2025/06/16,CL1056,Gauteng,VIP Threat,in_progress
INC617029,2025/04/19,CL1199,Western Cape,Accident,escalated
INC617030,2025/05/16,CL1065,Gauteng,Theft,in_progress
INC617031,2025/08/16,CL1175,Western Cape,Assault,escalated
INC617032,2025/09/29,CL1272,Free State,Suspicious Vehicle,escalated
INC617033,2025/09/29,CL1240,Limpopo,Trespass,resolved
INC617034,2025/09/22,CL1309,North West,Assault,resolved
INC617035,2025/04/06,CL1114,KwaZulu-Natal,Alarm Trigger,resolved
INC617036,2025/05/06,CL1344,North West,Suspicious Vehicle,reported
INC617037,2025/04/27,CL1115,KwaZulu-Natal,Accident,resolved
INC617038,2025/09/16,CL1301,North West,Suspicious Vehicle,in_progress
INC617039,2025/06/06,CL1218,Limpopo,Protest,in_progress
INC617040,2025/09/05,CL1126,KwaZulu-Natal,Protest,in_progress
INC617041,2025/04/28,CL1190,Western Cape,Vandalism,resolved
INC617042,2025/10/01,CL1294,Free State,Hijacking,resolved
INC617043,2025/06/26,CL1071,Gauteng,Assault,in_progress
INC617044,2025/09/14,CL1182,Western Cape,Assault,resolved
INC617045,2025/09/17,CL1228,Limpopo,Accident,in_progress
INC617046,2025/08/14,CL1348,North West,Vandalism,reported
INC617047,2025/06/05,CL1367,Mpumalanga,Trespass,reported
INC617048,2025/04/08,CL1259,Free State,Suspicious Vehicle,resolved
INC617049,2025/08/29,CL1181,Western Cape,Alarm Trigger,in_progress
INC617050,2025/09/25,CL1050,Gauteng,Suspicious Vehicle,in_progress
INC617051,2025/07/29,CL1278,Free State,Accident,resolved
INC617052,2025/08/14,CL1099,Gauteng,Trespass,resolved
INC617053,2025/05/06,CL1218,Limpopo,Theft,escalated
INC617054,2025/07/23,CL1137,KwaZulu-Natal,Assault,resolved
INC617055,2025/08/08,CL1139,KwaZulu-Natal,VIP Threat,reported
INC617056,2025/04/17,CL1068,Gauteng,Theft,escalated
INC617057,2025/07/29,CL1146,KwaZulu-Natal,Suspicious Vehicle,reported
INC617058,2025/09/26,CL1321,North West,Trespass,escalated
INC617059,2025/05/10,CL1265,Free State,Accident,resolved
INC617060,2025/04/28,CL1327,North West,Alarm Trigger,in_progress
INC617061,2025/05/17,CL1090,Gauteng,Trespass,resolved
INC617062,2025/05/03,CL1280,Free State,Assault,in_progress
INC617063,2025/06/06,CL1107,KwaZulu-Natal,Accident,escalated
INC617064,2025/07/25,CL1156,Western Cape,Vandalism,escalated
INC617065,2025/05/31,CL1166,Western Cape,Hijacking,escalated
INC617066,2025/04/30,CL1014,Gauteng,Assault,in_progress
INC617067,2025/06/10,CL1142,KwaZulu-Natal,Alarm Trigger,in_progress
INC617068,2025/05/18,CL1044,Gauteng,Vandalism,escalated
INC617069,2025/08/01,CL1364,Mpumalanga,Assault,resolved
INC617070,2025/06/11,CL1137,KwaZulu-Natal,Theft,resolved
INC617071,2025/05/26,CL1035,Gauteng,Theft,resolved
INC617072,2025/06/23,CL1325,North West,Suspicious Vehicle,reported
INC617073,2025/04/08,CL1184,Western Cape,Accident,in_progress
INC617074,2025/08/07,CL1221,Limpopo,Protest,resolved
INC617075,2025/06/30,CL1085,Gauteng,Accident,resolved
INC617076,2025/05/13,CL1016,Gauteng,Assault,resolved
INC617077,2025/09/07,CL1135,KwaZulu-Natal,Alarm Trigger,in_progress
INC617078,2025/05/16,CL1066,Gauteng,VIP Threat,escalated
INC617079,2025/09/05,CL1355,Mpumalanga,Accident,resolved
INC617080,2025/06/25,CL1159,Western Cape,VIP Threat,reported
INC617081,2025/08/29,CL1162,Western Cape,Accident,in_progress
INC617082,2025/06/21,CL1334,North West,Theft,in_progress
INC617083,2025/05/22,CL1066,Gauteng,Hijacking,escalated
INC617084,2025/07/05,CL1163,Western Cape,Vandalism,reported
INC617085,2025/09/03,CL1220,Limpopo,Protest,escalated
INC617086,2025/04/27,CL1097,Gauteng,Theft,escalated
INC617087,2025/08/02,CL1351,Mpumalanga,Assault,reported
INC617088,2025/06/21,CL1050,Gauteng,Assault,escalated
INC617089,2025/06/19,CL1055,Gauteng,Alarm Trigger,escalated
INC617090,2025/09/15,CL1174,Western Cape,Assault,reported
INC617091,2025/05/19,CL1390,Mpumalanga,Hijacking,escalated
INC617092,2025/08/21,CL1220,Limpopo,Protest,resolved
INC617093,2025/05/18,CL1060,Gauteng,Theft,reported
INC617094,2025/06/15,CL1225,Limpopo,Suspicious Vehicle,reported
INC617095,2025/09/07,CL1308,North West,VIP Threat,reported
INC617096,2025/09/21,CL1309,North West,Trespass,in_progress
INC617097,2025/06/14,CL1137,KwaZulu-Natal,Hijacking,in_progress
INC617098,2025/08/29,CL1172,Western Cape,VIP Threat,in_progress
INC617099,2025/09/07,CL1194,Western Cape,Suspicious Vehicle,resolved
INC617100,2025/06/18,CL1003,Gauteng,Vandalism,reported
INC617101,2025/05/31,CL1153,Western Cape,Assault,in_progress
INC617102,2025/04/14,CL1075,Gauteng,Accident,escalated
INC617103,2025/08/02,CL1288,Free State,Hijacking,resolved
INC617104,2025/09/29,CL1094,Gauteng,Protest,resolved
INC617105,2025/07/21,CL1269,Free State,Theft,resolved
INC617106,2025/04/11,CL1200,Limpopo,Hijacking,reported
INC617107,2025/05/11,CL1152,Western Cape,Alarm Trigger,resolved
INC617108,2025/04/22,CL1001,Gauteng,Alarm Trigger,resolved
INC617109,2025/04/30,CL1392,Mpumalanga,Theft,resolved
INC617110,2025/09/22,CL1016,Gauteng,Alarm Trigger,escalated
INC617111,2025/08/12,CL1227,Limpopo,VIP Threat,reported
INC617112,2025/08/05,CL1084,Gauteng,Suspicious Vehicle,reported
INC617113,2025/07/22,CL1384,Mpumalanga,Hijacking,reported
INC617114,2025/09/18,CL1243,Limpopo,Trespass,resolved
INC617115,2025/08/12,CL1187,Western Cape,Hijacking,resolved
INC617116,2025/04/12,CL1365,Mpumalanga,Theft,reported
INC617117,2025/04/23,CL1309,North West,Hijacking,escalated
INC617118,2025/06/11,CL1192,Western Cape,Vandalism,in_progress
INC617119,2025/09/19,CL1336,North West,Theft,resolved
INC617120,2025/07/13,CL1109,KwaZulu-Natal,Trespass,resolved
INC617121,2025/07/30,CL1056,Gauteng,Trespass,reported
INC617122,2025/09/17,CL1091,Gauteng,Accident,resolved
INC617123,2025/04/23,CL1033,Gauteng,Protest,in_progress
INC617124,2025/09/12,CL1253,Free State,Trespass,resolved
INC617125,2025/06/25,CL1106,KwaZulu-Natal,Alarm Trigger,reported
INC617126,2025/08/08,CL1011,Gauteng,Theft,in_progress
INC617127,2025/06/30,CL1130,KwaZulu-Natal,Theft,resolved
INC617128,2025/07/19,CL1214,Limpopo,Vandalism,escalated
INC617129,2025/07/08,CL1023,Gauteng,Accident,reported
INC617130,2025/06/29,CL1012,Gauteng,Assault,resolved
INC617131,2025/05/04,CL1290,Free State,Theft,escalated
INC617132,2025/08/31,CL1333,North West,Alarm Trigger,reported
INC617133,2025/09/25,CL1312,North West,Accident,escalated
INC617134,2025/10/01,CL1177,Western Cape,Assault,in_progress
INC617135,2025/06/21,CL1346,North West,Alarm Trigger,in_progress
INC617136,2025/07/26,CL1352,Mpumalanga,Suspicious Vehicle,escalated
INC617137,2025/08/08,CL1372,Mpumalanga,VIP Threat,resolved
INC617138,2025/08/15,CL1188,Western Cape,Alarm Trigger,in_progress
INC617139,2025/08/22,CL1304,North West,Accident,reported
